production_load,cycle_time,machine_temperature,axis_speed,tool_wear,ambient_humidity,vibration_level,power_factor,energy
0.5621780831931538,42.41844910800191,72.44989021434807,1.9868047914420868,0.2989120412044165,79.30656043874939,3.7594649749644575,0.5213305511677835,39.74717961243024
0.9655000144869412,39.974725773884195,36.99327971391625,1.4860188698957406,0.09481777516205803,54.61619306035593,4.429289000462321,0.9142523098382935,46.006992156874745
0.8123957592679836,30.569234750171603,47.5315801340426,2.900595869619034,0.12635922497221597,33.68259274425301,2.4232634018192045,0.6246537911297039,43.77441247308857
0.7190609389379257,56.436000206089275,68.1132413957582,0.8131396627558669,0.1806711281809218,71.5649250627065,1.5880579120323564,0.6419686821779345,43.746668185606026
0.40921304830970556,48.59744963051773,56.33580739409119,1.8459979647970337,0.20365333436494837,49.307469497830695,1.730463556906215,0.6131226391744328,35.076032599025424
0.40919616423534183,71.94205953944022,73.00711751126809,2.1605880419726233,0.24226180921054408,61.6239238416748,3.5453516401490908,0.9200419776109809,37.44766459923538
0.3406585285177396,21.926574828923496,87.47851357948588,2.5115805701670686,0.2554600289634944,27.508570312175717,2.9242785631591817,0.9894509977031511,34.19125684573162
0.9063233020424546,58.63207565330758,32.57553470148784,1.3395188851984197,0.4557163454875359,64.21087926611946,2.5351718286908342,0.8775933254650177,44.225577424278384
0.7207805082202461,65.77693271069367,71.12190156587397,2.123381341440948,0.5095731908260412,46.1485342261587,1.1733155781256353,0.9117889302345952,47.26022790486967
0.7956508044572318,65.56919415129842,39.97237011608745,1.0489641198759918,0.30887920812635594,43.393282480294616,4.402187299994736,0.8102502302596688,42.65423842286456
0.3144091460070617,73.1644380257315,51.940987281492,1.4193330586130966,0.9072964199207282,88.59409051444608,3.948898148035549,0.7643874541982394,36.97888916132565
0.978936896513396,63.74202456976965,27.13607717668409,2.707755967369518,0.5531397233389546,50.27014499321731,0.8750652883483021,0.8607890023952576,52.64385508108332
0.8827098485602951,75.66860369886177,33.83397984902543,2.859741306126672,0.7874769280334067,67.4626864681014,1.9634645820902559,0.5178814394031102,48.59411839209282
0.44863737747479326,39.95939598925349,45.78552378817848,2.2126885713963413,0.9242378324208433,63.940927490168875,2.8022340494666786,0.5307002628016984,33.5145630484268
0.42727747704497043,50.19256500509258,47.22907734371902,1.248185294173318,0.1631351145758052,27.301248561961035,2.3808253893033537,0.8436367442880919,34.0021680113271
0.4283831568974037,20.84477979697344,83.47303907003622,2.4961618119290594,0.4278744837156345,72.35492759450213,2.1094200259411444,0.667534982293529,37.926804903621196
0.5129695700716763,20.417455238197473,73.21783910232348,0.2724278288311765,0.4332104017146088,42.62114424035036,3.6503931082905408,0.7444171782241373,33.95012635242692
0.6673295021425665,34.407597227091195,88.19189293215767,0.48768854951037893,0.3544722504383542,75.92576844377146,0.46161682034161977,0.890996281829955,39.96360706713929
0.602361513049481,26.048431828345116,63.93964817179064,2.051846461851011,0.00890586655163994,62.534854783076774,2.462769627804521,0.7885789542034669,36.69307012271713
0.5038603981386294,35.61268207614522,40.71139258593567,1.0154960107561608,0.815972107778095,42.19640429674427,1.4584721138700865,0.9026309373315289,35.58626151761613
0.7282970263056656,30.622597671703844,46.29757694490679,2.8638814115213376,0.1115593215539028,44.94050722317496,0.606168249126843,0.7095776210853217,44.04590458949859
0.3976457024564293,21.711201490318896,45.78933501397786,1.4209697138584532,0.9954805979217589,71.20551587664525,2.431458358414235,0.6437116764857724,29.103730756178372
0.5045012539746527,74.55824878436297,46.22213129811135,1.4022214970896956,0.7729584919111816,58.50415205860173,1.02256971713873,0.6174184544419343,40.707328161430794
0.5564532903055841,20.49338788333349,68.74267125226802,2.0986226285346077,0.5800100176065145,66.78457284699206,1.4394765530730014,0.5658404755365986,41.314032850710056
0.619248988951925,64.16492866022512,59.502515325877056,2.349191974457331,0.15460641774159745,31.082282475263177,2.6336419016483643,0.5183982611369792,42.6996272400075
0.8496231729751094,29.12887321517099,50.05257157563188,1.531564466750382,0.515392971393247,75.0883670559893,4.873803103677543,0.5265745078417023,43.000330088263766
0.4397716475108518,74.733777319976,34.69083496736658,0.7992025247928276,0.2611087408578089,42.42739232405243,3.4844240326570683,0.6354994135664072,35.999704581674884
0.6599641068895281,73.56775637539315,26.439045591239484,2.3652641996317407,0.25232252454306947,63.39028870103713,1.5421846311527587,0.6392062971722849,42.6099342328744
0.7146901982034297,59.23406878215544,39.22425404320002,1.0969835696461572,0.8295292493824854,28.02758776694061,2.0355490523618074,0.6908922645166053,44.04365402696935
0.3325152889039984,60.33404898803631,31.985641257964282,0.6903101540228013,0.38064442395943465,42.49941688098769,2.149439131140691,0.7958086856197528,34.04596510011425
0.7252813963310067,20.320348518181312,76.05392700539556,1.968592531790037,0.4507238033908041,65.42071051466493,0.9374605920530104,0.8796497675660304,39.565811417580285
0.41936688658110405,79.09229396681613,32.31236725790255,0.4532702675729811,0.8429647377801183,39.19442926031754,0.9711401065264675,0.5988525040293786,34.867742366250766
0.3455361150896956,72.66995621454886,72.07483542494435,2.919787490240954,0.08779062571884255,81.6218537724872,0.9122946727393495,0.8796240882994946,41.61922371592302
0.9642198760773333,73.70637354380551,50.067814835445375,1.9707123403539832,0.5946178530910495,66.28598796103942,2.7039878611372012,0.5694947638956839,53.07404543642306
0.9759424231521916,59.554672223052314,29.76959533334544,2.960507458580916,0.5782156813730378,80.9194875307757,3.4360932163505997,0.9943468103449365,51.462334451219625
0.8658781436815228,40.68721571927219,77.82745321305308,1.148901585740181,0.4252145692666752,47.67734915757845,3.035459286131968,0.6425168915413066,47.455855322187524
0.5132296384213595,73.61891894542885,62.67598706537987,2.9193744513331144,0.829774641424093,22.37895998372725,4.893282490176073,0.9186675073520747,44.50803996517011
0.3683704798044687,37.491015689071546,40.32449833613225,0.607574293640146,0.9428900613356926,60.32979743485719,0.8041979468367288,0.5952329139445767,31.68664277302042
0.7789631185585097,53.76269260053217,83.15427633162341,0.31394536257167965,0.46533586191361076,43.74354519077606,4.935077150253225,0.9753213902186284,44.57507894314019
0.6081067456177209,25.983858340632942,27.941790401585845,0.2923553692728872,0.4561470509983997,51.373186314564734,2.440034882661881,0.9133133926061059,32.80997644556631
0.38542676439134516,75.317337807965,38.118274532854585,1.5016370376778356,0.5020637296707448,67.67771497459242,1.2494373813302608,0.6796946302735171,36.51033288870728
0.6466238370778892,28.446227466272802,73.88305030738097,0.4324117529400654,0.7231240308330615,69.04652669496102,4.727747964827635,0.7107358630474272,38.09265432519145
0.32407196478065287,33.49380834382444,71.1095654701428,1.6340700756692847,0.6680602906989623,21.928949040607076,2.449343888694045,0.5019189967614881,33.92210276394554
0.9365242814551473,53.4880494876929,43.802660092091074,1.1170014098249212,0.22283494920688707,73.85118709877295,1.8672653850104979,0.6257161221564829,47.04919679738606
0.48114598712001183,65.8455800127789,29.031616897930903,1.1397611789275237,0.06389534859934332,54.54632404692553,1.2262884983261917,0.6446482279759758,33.19230722489012
0.7637655990477874,57.16107835617794,80.77507469462134,1.9797051903264753,0.9492541298167894,58.968914132718496,1.4858021653558502,0.7263693494799642,48.156499233895474
0.5181977532625877,33.92803476800937,45.39034647454367,0.6566744172245365,0.2610697597337043,40.85959296328968,4.9002536490906525,0.5695249069975834,33.67628498453744
0.6640476148244676,20.05658255164942,37.72137197033724,2.3463494369512468,0.6385966846905917,49.45836502004067,1.6590725115429166,0.7393834440611247,40.45053322924664
0.6826971955402957,65.42903481844635,58.54401845346351,1.8296865753801772,0.8284380027437224,69.72625937855322,4.893468434046104,0.8342342427096261,44.87145263186862
0.42939811886786894,79.11243955466563,84.16476795335907,2.7618449607730304,0.3002767505471863,74.3699662060981,1.7850319357380182,0.6856411490716592,43.81280677569114
0.9787092394351908,68.59478721836543,27.830527559819398,1.2215538305490654,0.6354334136569287,47.09743268175846,1.3108086348250971,0.6160976377827629,48.86916047267172
0.8425929763527802,47.61239708939692,74.77726572200771,2.9516019777879516,0.10790024114922492,68.37822728559311,1.080148077928867,0.7738582434769474,50.948524710388924
0.9576492590949324,74.22603568394639,62.21075981601608,1.8123174107992648,0.9699314443756607,38.06304511819066,2.176901625315186,0.5145019514801386,51.73063189631037
0.9263791452993542,44.590860387101,52.6541925758681,2.9255254773250945,0.058158275050625874,78.24158656242606,1.3366709529681304,0.670418725388224,47.75806046670748
0.7185299851677596,51.496045054608054,73.3652288668289,0.2757698313319229,0.4381746738409763,62.68699672351557,3.545302226369855,0.7637951214540071,41.226872060264846
0.9453119645161818,48.627786043741,87.7785875887061,2.2383337027546863,0.5368192420600233,74.26305612468266,1.3509043297470964,0.6679214080992613,52.17512105622454
0.36194475143634364,46.857432359931494,39.898403725574916,2.4865402680196618,0.790481778663364,53.40083966224932,4.209904855989772,0.6727157130487639,32.82293955286411
0.4371880036934016,66.51144615763434,34.337078729687775,0.34888520269416523,0.12112851707242123,36.03764994873687,4.203254040743201,0.9241483313186016,36.046865759270894
0.33165910223737666,51.60613443616952,84.33731343947531,1.8211150592454879,0.44080797385517656,50.04617793195507,1.5705265954307173,0.9669958935975822,37.23837761224627
0.527731231534285,39.00302732151296,68.48195003472475,2.4454384220504553,0.29971156954345235,46.70397761348245,3.816992626336783,0.9136963236743294,40.2508312409742
0.5720741027826374,35.4894900595087,53.46909140152779,1.7709084306246035,0.31201071569334005,43.290158040811136,4.316220204701376,0.5494337250392446,40.68782918970817
0.4899443222417271,22.264839018046004,62.2618720671784,0.37867805313530656,0.7787879160652509,34.85216234190349,3.032637650898304,0.6448712221904982,32.74171720587789
0.8801162564063505,54.99170971298276,73.46490383645586,2.141652274515272,0.005460945031833142,73.14169993158643,1.9583955721474633,0.8556471833458323,50.44635827966306
0.5497273286855124,33.797684924062054,75.24707341587163,0.36967136108526416,0.7490836413359663,26.044616292439233,2.31664249622086,0.9871963975013291,37.836207742379536
0.49665415678116653,28.888035320982986,84.7931217532327,2.488912906046028,0.8103984301231062,82.12926509200838,3.9738985521669528,0.6211407742350403,41.771628174361595
0.6798872582107739,59.22979782966066,52.74478127821547,0.3204957132587443,0.901362243842069,32.25173060284274,1.6079238271847078,0.9491052395446502,42.50907911363041
0.3986469574823338,60.872555469292934,44.07170915126068,0.5847126668290382,0.6268818032304835,88.5911556296079,1.8054192050057312,0.8695074935815341,33.619462744530495
0.8615378865278278,65.12929353545996,66.57817734133972,0.9703012534651518,0.3334553282722412,89.1927633660952,0.9717648140376833,0.9917251831897661,48.56197894893058
0.35218545057583955,50.21461378031549,52.022313453169474,1.9734214183302399,0.4272347325488707,47.88709288688062,2.1154515344624123,0.546792740870867,33.73013718104188
0.9908208556203622,73.6432763122332,63.64889950668356,2.9338054789676566,0.9697360822874292,89.1474750842584,0.6152726347975325,0.6973728740965186,55.49691934374923
0.8405713385076601,76.18056520389368,52.29907689963676,0.5299039873358163,0.8811868264358522,80.83479620965085,1.740965316747735,0.7390575011672502,47.7028674219026
0.43910097707392065,68.44225638754936,34.94472613408134,0.5995814737989715,0.463525909099442,25.770119386266593,1.9927010285497138,0.8360413126222892,35.001564889071005
